Treatment (1-34);Cultivar;Pathogen;Soiltype;Block nr.;Plant nr.;T3 disease (0-1);T4 disease (# leaves);T5 disease (%);T5 affected (0-1);T6 disease (%);T6 affected (0-1);T7 disease (%);T7 affected (0-1);T8 disease (%);T8 mate disease (0-3);T8 affected (0-1);T9 disease (%);T9 mate disease (0-3);T9 affected (0-1);T5 length (cm);T5 Relative Growth Rate RGR (cm);T9 length (cm);T9 RGR (cm)
14;111.833.000;Conidia;Potting Soil;1;418;0;0;0;0;5;0;5;0;10;1;1;20;2;1;67,67;56,7;83,44;72,47
14;111.833.000;Conidia;Potting Soil;1;419;0;0;5;0;5;0;10;1;15;1;1;20;1;1;65,18;54,99;84,74;74,55
14;111.833.000;Conidia;Potting Soil;1;420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66,41;55,62;76,78;65,99
14;111.833.000;Conidia;Potting Soil;1;421;0;0;0;0;5;0;10;1;10;1;1;15;2;1;66,1;54,84;80,64;69,38
14;111.833.000;Conidia;Potting Soil;1;422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60,89;50,6;74,88;64,59
14;111.833.000;Conidia;Potting Soil;1;423;0;0;5;0;5;0;5;0;5;2;0;5;2;0;62,24;51,97;76,86;66,59
14;111.833.000;Conidia;Potting Soil;1;424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56,96;48,4;76,21;67,65
14;111.833.000;Conidia;Potting Soil;2;425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59,19;49,49;77,77;68,07
14;111.833.000;Conidia;Potting Soil;2;426;0;0;0;0;10;1;15;1;15;2;1;15;3;1;54,93;44,48;73,09;62,64
14;111.833.000;Conidia;Potting Soil;2;427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60,27;50,29;-12;-21,98
14;111.833.000;Conidia;Potting Soil;2;428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60,92;49,63;78,48;67,19
14;111.833.000;Conidia;Potting Soil;2;429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62,39;51,01;80,22;68,84
14;111.833.000;Conidia;Potting Soil;2;430;0;0;0;0;0;0;10;1;10;2;1;10;2;1;64,84;53,05;84,08;72,29
14;111.833.000;Conidia;Potting Soil;2;431;0;0;5;0;5;0;10;1;10;1;1;10;3;1;64,88;53,87;84,19;73,18
14;111.833.000;Conidia;Potting Soil;2;432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62,82;52,35;83,43;72,96
14;111.833.000;Conidia;Potting Soil;3;433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65,02;54,8;85,09;74,87
14;111.833.000;Conidia;Potting Soil;3;434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,26;54,12;85,43;75,29
14;111.833.000;Conidia;Potting Soil;3;435;0;0;5;0;5;0;5;0;5;1;0;5;1;0;57,35;46,76;86,76;76,17
14;111.833.000;Conidia;Potting Soil;3;436;0;0;5;0;5;0;10;1;25;3;1;25;3;1;64,43;56;81,18;72,75
14;111.833.000;Conidia;Potting Soil;3;437;0;0;10;1;5;0;5;0;5;3;0;5;3;0;65,9;56,02;81,85;71,97
14;111.833.000;Conidia;Potting Soil;3;438;0;0;0;0;5;0;5;0;10;3;1;10;3;1;66,6;56,42;85,33;75,15
14;111.833.000;Conidia;Potting Soil;3;439;0;0;0;0;0;0;0;0;0;0;0;5;1;0;72,22;61,64;88,31;77,73
14;111.833.000;Conidia;Potting Soil;3;440;0;0;5;0;5;0;15;1;15;3;1;15;3;1;68,98;58,41;85,36;74,79
14;111.833.000;Conidia;Potting Soil;4;441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65,9;54,2;82,27;70,57
14;111.833.000;Conidia;Potting Soil;4;442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63,56;53,82;83,08;73,34
14;111.833.000;Conidia;Potting Soil;4;443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,51;53,65;83,84;72,98
14;111.833.000;Conidia;Potting Soil;4;444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65,74;54,98;80,54;69,78
14;111.833.000;Conidia;Potting Soil;4;445;0;0;0;0;0;0;5;0;5;1;0;5;1;0;63,28;53,39;81,48;71,59
14;111.833.000;Conidia;Potting Soil;4;446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66,55;55,59;86,87;75,91
14;111.833.000;Conidia;Potting Soil;4;447;0;0;5;0;5;0;5;0;5;1;0;5;1;0;63,67;54,8;84,59;75,72
14;111.833.000;Conidia;Potting Soil;4;448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65,65;56,32;84,52;75,19
15;Stallion;negative control;Potting Soil;1;449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58,9;48,98;78,06;68,14
15;Stallion;negative control;Potting Soil;1;450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59,29;49,79;78,91;69,41
15;Stallion;negative control;Potting Soil;1;451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60,6;51,72;77,82;68,94
15;Stallion;negative control;Potting Soil;1;452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50,76;39,86;64,43;53,53
15;Stallion;negative control;Potting Soil;1;453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52,87;41,04;65,32;53,49
15;Stallion;negative control;Potting Soil;1;454;0;0;0;0;0;0;0;0;0;0;0;10;3;1;55,76;43,44;68,33;56,01
15;Stallion;negative control;Potting Soil;1;455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57,37;44,92;69,89;57,44
15;Stallion;negative control;Potting Soil;1;456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55,3;43,46;64,9;53,06
15;Stallion;negative control;Potting Soil;2;457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53,75;42,35;65,52;54,12
15;Stallion;negative control;Potting Soil;2;458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53,59;41,03;64,25;51,69
15;Stallion;negative control;Potting Soil;2;459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50,08;38,22;61,88;50,02
15;Stallion;negative control;Potting Soil;2;460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,79;29,2;56,57;41,98
15;Stallion;negative control;Potting Soil;2;461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45,83;35,09;61,13;50,39
15;Stallion;negative control;Potting Soil;2;462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49,64;39,02;62,23;51,61
15;Stallion;negative control;Potting Soil;2;463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45,93;31,55;58,28;43,9
15;Stallion;negative control;Potting Soil;2;464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47,42;32,09;65,74;50,41
15;Stallion;negative control;Potting Soil;3;465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44,34;27,51;61,2;44,37
15;Stallion;negative control;Potting Soil;3;466;0;0;0;0;0;0;0;0;0;0;0;15;1;1;42,4;29,38;60,21;47,19
15;Stallion;negative control;Potting Soil;3;467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45,59;29,81;64,15;48,37
15;Stallion;negative control;Potting Soil;3;468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49,89;38,17;60,58;48,86
15;Stallion;negative control;Potting Soil;3;469;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51,67;39,35;64,53;52,21
15;Stallion;negative control;Potting Soil;3;470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56,31;44;66,77;54,46
15;Stallion;negative control;Potting Soil;3;471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55,42;42,44;66,95;53,97
15;Stallion;negative control;Potting Soil;3;472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56,36;43,89;65,44;52,97
15;Stallion;negative control;Potting Soil;4;473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53,37;42,27;63,64;52,54
15;Stallion;negative control;Potting Soil;4;474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53,93;42,21;61,77;50,05
15;Stallion;negative control;Potting Soil;4;475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49,95;37,41;-12;-24,54
15;Stallion;negative control;Potting Soil;4;476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46,1;35,3;54,03;43,23
15;Stallion;negative control;Potting Soil;4;477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45,46;34,93;53,79;43,26
15;Stallion;negative control;Potting Soil;4;478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47,54;34,71;60,67;47,84
15;Stallion;negative control;Potting Soil;4;479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49,7;36,95;64,09;51,34
15;Stallion;negative control;Potting Soil;4;480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50,85;40,2;65,44;54,79
16;Stallion;Conidia;Potting Soil;1;481;0;0;5;0;50;1;50;1;60;3;1;70;3;1;50,21;38,7;65,03;53,52
16;Stallion;Conidia;Potting Soil;1;482;0;2;15;1;50;1;60;1;65;3;1;70;3;1;53,25;40,52;66,67;53,94
16;Stallion;Conidia;Potting Soil;1;483;0;0;20;1;40;1;55;1;55;3;1;55;3;1;50,39;37,74;62,04;49,39
16;Stallion;Conidia;Potting Soil;1;484;0;0;20;1;25;1;25;1;40;3;1;40;3;1;40,13;27,65;52,04;39,56
16;Stallion;Conidia;Potting Soil;1;485;0;0;30;1;30;1;50;1;65;3;1;65;3;1;41,21;26,85;49,68;35,32
16;Stallion;Conidia;Potting Soil;1;486;0;0;40;1;40;1;50;1;75;3;1;80;3;1;40,69;28,97;47,51;35,79
16;Stallion;Conidia;Potting Soil;1;487;0;0;30;1;50;1;55;1;75;3;1;80;3;1;46,11;33,93;55,91;43,73
16;Stallion;Conidia;Potting Soil;1;488;0;0;20;1;30;1;30;1;65;3;1;85;3;1;44,52;31,1;51,5;38,08
16;Stallion;Conidia;Potting Soil;2;489;0;12;80;1;70;1;75;1;75;3;1;75;3;1;42,02;29,4;47,67;35,05
16;Stallion;Conidia;Potting Soil;2;490;0;3;70;1;60;1;65;1;80;3;1;80;3;1;43,42;29,2;50,09;35,87
16;Stallion;Conidia;Potting Soil;2;491;0;3;50;1;50;1;65;1;85;3;1;85;3;1;42,61;28,94;49,92;36,25
16;Stallion;Conidia;Potting Soil;2;492;0;3;45;1;15;1;40;1;40;3;1;40;3;1;41,44;29,63;57,68;45,87
16;Stallion;Conidia;Potting Soil;2;493;0;3;50;1;50;1;50;1;55;3;1;65;3;1;44,3;31,91;56,04;43,65
16;Stallion;Conidia;Potting Soil;2;494;0;1;25;1;50;1;70;1;70;3;1;70;3;1;41,89;28,25;53,92;40,28
16;Stallion;Conidia;Potting Soil;2;495;0;1;10;1;30;1;50;1;55;3;1;55;3;1;35,8;23,68;50,1;37,98
16;Stallion;Conidia;Potting Soil;2;496;0;1;10;1;25;1;50;1;70;3;1;70;3;1;41,34;30,37;54,27;43,3
16;Stallion;Conidia;Potting Soil;3;497;0;0;10;1;10;1;50;1;55;3;1;65;3;1;40,86;27,4;55,89;42,43
16;Stallion;Conidia;Potting Soil;3;498;0;0;40;1;50;1;65;1;80;3;1;90;3;1;43,1;29,85;57,89;44,64
16;Stallion;Conidia;Potting Soil;3;499;0;0;55;1;55;1;60;1;60;3;1;65;3;1;40,5;26,8;52,11;38,41
16;Stallion;Conidia;Potting Soil;3;500;0;0;60;1;60;1;60;1;65;3;1;70;3;1;48,99;36,64;63,76;51,41
16;Stallion;Conidia;Potting Soil;3;501;0;0;45;1;45;1;55;1;75;3;1;80;3;1;43,01;32,2;59,33;48,52
16;Stallion;Conidia;Potting Soil;3;502;0;0;50;1;55;1;70;1;80;3;1;80;3;1;42,6;30,54;54,65;42,59
16;Stallion;Conidia;Potting Soil;3;503;0;0;50;1;50;1;55;1;65;3;1;80;3;1;42,85;28,38;55,52;41,05
16;Stallion;Conidia;Potting Soil;3;504;0;0;45;1;50;1;60;1;70;3;1;75;3;1;50,98;32,89;65,59;47,5
16;Stallion;Conidia;Potting Soil;4;505;0;0;45;1;45;1;75;1;75;3;1;75;3;1;44,32;28,28;58,71;42,67
16;Stallion;Conidia;Potting Soil;4;506;0;0;40;1;45;1;85;1;85;3;1;85;3;1;55,7;40,92;50,44;35,66
16;Stallion;Conidia;Potting Soil;4;507;0;0;45;1;45;1;60;1;60;3;1;70;3;1;42,26;25,26;60,94;43,94
16;Stallion;Conidia;Potting Soil;4;508;0;0;45;1;45;1;50;1;50;3;1;80;3;1;43,17;31,71;50,2;38,74
16;Stallion;Conidia;Potting Soil;4;509;0;0;50;1;50;1;50;1;50;3;1;85;3;1;42,82;32,02;49,81;39,01
16;Stallion;Conidia;Potting Soil;4;510;0;0;45;1;45;1;50;1;50;3;1;65;3;1;46,08;34,09;12,41;0,42
16;Stallion;Conidia;Potting Soil;4;511;0;0;45;1;45;1;55;1;60;3;1;75;3;1;43,68;32,59;49,19;38,1
16;Stallion;Conidia;Potting Soil;4;512;0;0;45;1;45;1;50;1;50;3;1;60;3;1;47,7;35,68;55,31;43,29
17;Ilonka;negative control;Potting Soil;1;513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50,22;37,67;55,36;42,81
17;Ilonka;negative control;Potting Soil;1;514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48,31;35,45;58,17;45,31
17;Ilonka;negative control;Potting Soil;1;515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44,51;32,46;53,95;41,9
17;Ilonka;negative control;Potting Soil;1;516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79,59;65,37;74,84;60,62
17;Ilonka;negative control;Potting Soil;1;517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75,36;62,58;81,17;68,39
17;Ilonka;negative control;Potting Soil;1;518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74,17;61,61;69,54;56,98
17;Ilonka;negative control;Potting Soil;1;519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76,22;62,38;82,1;68,26
17;Ilonka;negative control;Potting Soil;1;520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73,12;58,67;88,55;74,1
17;Ilonka;negative control;Potting Soil;2;521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69,58;57,84;89,28;77,54
17;Ilonka;negative control;Potting Soil;2;522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60,55;48,17;89,48;77,1
17;Ilonka;negative control;Potting Soil;2;523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,05;51,84;87,88;75,67
17;Ilonka;negative control;Potting Soil;2;524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58,43;45,47;74,18;61,22
17;Ilonka;negative control;Potting Soil;2;525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61,35;51,18;75,28;65,11
17;Ilonka;negative control;Potting Soil;2;526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63,8;54,38;80,32;70,9
17;Ilonka;negative control;Potting Soil;2;527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63,22;50,53;79,9;67,21
17;Ilonka;negative control;Potting Soil;2;528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67,71;55,99;83,97;72,25
17;Ilonka;negative control;Potting Soil;3;529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69,52;57,7;85,77;73,95
17;Ilonka;negative control;Potting Soil;3;530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63,4;49,61;80,09;66,3
17;Ilonka;negative control;Potting Soil;3;531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,28;51,85;82,81;70,38
17;Ilonka;negative control;Potting Soil;3;532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;52,71;74,77;62,48
17;Ilonka;negative control;Potting Soil;3;533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67,78;56;75,28;63,5
17;Ilonka;negative control;Potting Soil;3;534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67,83;55,62;77,41;65,2
17;Ilonka;negative control;Potting Soil;3;535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65,93;55,86;77,8;67,73
17;Ilonka;negative control;Potting Soil;3;536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65,25;53,02;77,74;65,51
17;Ilonka;negative control;Potting Soil;4;537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66,31;54,9;79,2;67,79
17;Ilonka;negative control;Potting Soil;4;538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67,95;53,97;77,3;63,32
17;Ilonka;negative control;Potting Soil;4;539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72,96;60,13;80,81;67,98
17;Ilonka;negative control;Potting Soil;4;540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73,74;63,03;82,12;71,41
17;Ilonka;negative control;Potting Soil;4;541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75,24;63,08;86,27;74,11
17;Ilonka;negative control;Potting Soil;4;542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72,81;61,2;83,2;71,59
17;Ilonka;negative control;Potting Soil;4;543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76,57;64,73;81,46;69,62
17;Ilonka;negative control;Potting Soil;4;544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77,66;66,85;88,38;77,57
18;Ilonka;Conidia;Potting Soil;1;545;0;0;10;1;25;1;25;1;50;2;1;50;2;1;74,74;65,09;84,76;75,11
18;Ilonka;Conidia;Potting Soil;1;546;0;0;0;0;0;0;0;0;0;0;0;5;0;0;69,58;58,24;78,6;67,26
18;Ilonka;Conidia;Potting Soil;1;547;0;0;0;0;0;0;0;0;5;1;0;30;1;1;60,19;47,83;71,89;59,53
18;Ilonka;Conidia;Potting Soil;1;548;0;0;0;0;0;0;0;0;0;0;0;10;0;1;64,34;52,16;72,15;59,97
18;Ilonka;Conidia;Potting Soil;1;549;0;0;0;0;0;0;0;0;10;1;1;40;1;1;64,46;53,44;70,23;59,21
18;Ilonka;Conidia;Potting Soil;1;550;0;0;50;1;50;1;60;1;65;3;1;40;3;1;69,18;56,64;78,41;65,87
18;Ilonka;Conidia;Potting Soil;1;551;0;0;0;0;0;0;40;1;40;1;1;80;2;1;65,12;54,75;77,44;67,07
18;Ilonka;Conidia;Potting Soil;1;552;0;0;10;1;10;1;20;1;30;2;1;40;2;1;74,16;60,59;84,2;70,63
18;Ilonka;Conidia;Potting Soil;2;553;0;0;5;0;5;0;10;1;20;1;1;60;1;1;65,87;52,2;80,25;66,58
18;Ilonka;Conidia;Potting Soil;2;554;0;0;10;1;10;1;10;1;10;1;1;60;1;1;67,59;55,81;79,05;67,27
18;Ilonka;Conidia;Potting Soil;2;555;0;0;5;0;5;0;10;1;10;1;1;40;3;1;62,09;50,22;75,82;63,95
18;Ilonka;Conidia;Potting Soil;2;556;0;0;5;0;5;0;60;1;60;1;1;70;2;1;59,47;46,48;72,71;59,72
18;Ilonka;Conidia;Potting Soil;2;557;0;0;0;0;10;1;60;1;60;1;1;60;3;1;59,23;44,77;73,9;59,44
18;Ilonka;Conidia;Potting Soil;2;558;0;0;5;0;10;1;10;1;65;2;1;70;3;1;61,09;48,01;74,59;61,51
18;Ilonka;Conidia;Potting Soil;2;559;0;0;5;0;30;1;55;1;70;2;1;85;3;1;56,61;43,96;71;58,35
18;Ilonka;Conidia;Potting Soil;2;560;0;0;5;0;20;1;30;1;50;2;1;70;3;1;56,26;43,26;74,3;61,3
18;Ilonka;Conidia;Potting Soil;3;561;0;0;0;0;15;1;40;1;75;1;1;75;2;1;55,22;43,69;74,34;62,81
18;Ilonka;Conidia;Potting Soil;3;562;0;0;0;0;20;1;20;1;65;1;1;65;1;1;57,55;44,49;73,39;60,33
18;Ilonka;Conidia;Potting Soil;3;563;0;0;0;0;20;1;30;1;70;3;1;70;3;1;56,95;45,16;75,24;63,45
18;Ilonka;Conidia;Potting Soil;3;564;0;0;0;0;20;1;20;1;35;2;1;50;2;1;67,32;55,49;73,91;62,08
18;Ilonka;Conidia;Potting Soil;3;565;0;0;0;0;5;0;10;1;35;1;1;40;1;1;60,89;50,2;72,13;61,44
18;Ilonka;Conidia;Potting Soil;3;566;0;0;0;0;5;0;30;1;40;1;1;60;1;1;59,25;48,33;70,88;59,96
18;Ilonka;Conidia;Potting Soil;3;567;0;0;0;0;5;0;20;1;35;1;1;50;2;1;61,94;51,17;70,83;60,06
18;Ilonka;Conidia;Potting Soil;3;568;0;0;0;0;5;0;30;1;40;1;1;45;2;1;66,48;55,24;73,83;62,59
18;Ilonka;Conidia;Potting Soil;4;569;0;0;5;0;5;0;20;1;30;1;1;70;1;1;67,36;53,56;71,71;57,91
18;Ilonka;Conidia;Potting Soil;4;570;0;0;0;0;5;0;5;0;5;1;0;15;1;1;62,63;51,53;73,85;62,75
18;Ilonka;Conidia;Potting Soil;4;571;0;0;25;1;25;1;35;1;55;2;1;55;2;1;56,68;46,78;69,55;59,65
18;Ilonka;Conidia;Potting Soil;4;572;0;0;5;0;5;0;30;1;55;1;1;70;1;1;66,7;55,24;78,51;67,05
18;Ilonka;Conidia;Potting Soil;4;573;0;0;15;1;25;1;30;1;50;1;1;75;1;1;61,18;48,6;77,55;64,97
18;Ilonka;Conidia;Potting Soil;4;574;0;0;0;0;0;0;10;1;10;1;1;15;1;1;65,97;53,26;84,75;72,04
18;Ilonka;Conidia;Potting Soil;4;575;0;0;5;0;5;0;5;0;20;1;1;40;1;1;67,74;55,83;76,75;64,84
18;Ilonka;Conidia;Potting Soil;4;576;0;0;35;1;40;1;40;1;50;2;1;70;2;1;64,96;54,56;77,73;67,33
19;Alamos;negative control;Potting Soil;1;577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65,01;51,25;75,99;62,23
19;Alamos;negative control;Potting Soil;1;578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60,24;48,55;74,58;62,89
19;Alamos;negative control;Potting Soil;1;579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56,38;45,06;70,23;58,91
19;Alamos;negative control;Potting Soil;1;580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63,1;52,55;66,72;56,17
19;Alamos;negative control;Potting Soil;1;581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63,13;52,95;65,69;55,51
19;Alamos;negative control;Potting Soil;1;582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65,14;54,38;66,5;55,74
19;Alamos;negative control;Potting Soil;1;583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65,29;55,09;68,34;58,14
19;Alamos;negative control;Potting Soil;1;584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61,29;52,45;69,83;60,99
19;Alamos;negative control;Potting Soil;2;585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61,05;51;70,19;60,14
19;Alamos;negative control;Potting Soil;2;586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61,33;49,83;65,89;54,39
19;Alamos;negative control;Potting Soil;2;587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57,36;45,41;66,17;54,22
19;Alamos;negative control;Potting Soil;2;588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55,61;43,91;64;52,3
19;Alamos;negative control;Potting Soil;2;589;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56,96;44,75;65,12;52,91
19;Alamos;negative control;Potting Soil;2;590;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56,5;45,39;66,78;55,67
19;Alamos;negative control;Potting Soil;2;591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58,61;48,27;67,14;56,8
19;Alamos;negative control;Potting Soil;2;592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57,01;44,62;68,24;55,85
19;Alamos;negative control;Potting Soil;3;593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59,36;45,77;65,41;51,82
19;Alamos;negative control;Potting Soil;3;594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57,21;44,28;66,71;53,78
19;Alamos;negative control;Potting Soil;3;595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57,61;47,01;66,95;56,35
19;Alamos;negative control;Potting Soil;3;596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59,76;48,78;66,91;55,93
19;Alamos;negative control;Potting Soil;3;597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57,38;46,37;70,85;59,84
19;Alamos;negative control;Potting Soil;3;598;0;0;0;0;5;0;5;0;0;0;0;0;0;0;60,03;49,3;70,31;59,58
19;Alamos;negative control;Potting Soil;3;599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63,97;52,34;72,63;61
19;Alamos;negative control;Potting Soil;3;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68,64;56,28;67,33;54,97
19;Alamos;negative control;Potting Soil;4;601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65,19;55,27;63,49;53,57
19;Alamos;negative control;Potting Soil;4;602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69,51;55,48;60,61;46,58
19;Alamos;negative control;Potting Soil;4;603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,55;51,18;62,11;48,74
19;Alamos;negative control;Potting Soil;4;604;0;0;0;0;0;0;0;0;0;0;0;5;1;0;63,39;52,75;68,9;58,26
19;Alamos;negative control;Potting Soil;4;605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,59;53,4;67,06;55,87
19;Alamos;negative control;Potting Soil;4;606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66,18;54,73;68,55;57,1
19;Alamos;negative control;Potting Soil;4;607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68,2;55,62;69,02;56,44
19;Alamos;negative control;Potting Soil;4;608;0;0;0;0;0;0;0;0;0;0;0;5;1;0;65,73;54,1;69,03;57,4
20;Alamos;Conidia;Potting Soil;1;609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65,6;54,98;67,74;57,12
20;Alamos;Conidia;Potting Soil;1;610;0;0;5;0;5;0;5;0;10;2;1;10;2;1;64,06;52,88;71,6;60,42
20;Alamos;Conidia;Potting Soil;1;611;0;0;0;0;5;0;15;1;20;2;1;20;3;1;66,76;54,7;68,49;56,43
20;Alamos;Conidia;Potting Soil;1;612;0;0;0;0;0;0;20;1;20;2;1;20;3;1;53,37;43,07;61,98;51,68
20;Alamos;Conidia;Potting Soil;1;613;0;0;10;1;10;1;10;1;10;2;1;10;3;1;49,2;40;74,18;64,98
20;Alamos;Conidia;Potting Soil;1;614;0;0;5;0;5;0;20;1;20;3;1;20;3;1;59,27;48,55;73,24;62,52
20;Alamos;Conidia;Potting Soil;1;615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60,73;50,52;72,31;62,1
20;Alamos;Conidia;Potting Soil;1;616;0;0;10;1;10;1;20;1;20;3;1;20;3;1;62,9;52,84;72,05;61,99
20;Alamos;Conidia;Potting Soil;2;617;0;0;5;0;5;0;5;0;5;1;0;5;1;0;61,44;50,68;71;60,24
20;Alamos;Conidia;Potting Soil;2;618;0;0;0;0;0;0;5;0;5;1;0;5;1;0;62,49;52;60,61;50,12
20;Alamos;Conidia;Potting Soil;2;619;0;0;0;0;0;0;5;0;5;1;0;5;1;0;52,64;41,49;62,21;51,06
20;Alamos;Conidia;Potting Soil;2;620;0;0;0;0;0;0;0;0;0;0;0;5;1;0;50,43;40,32;70,82;60,71
20;Alamos;Conidia;Potting Soil;2;621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51,07;39,54;71,85;60,32
20;Alamos;Conidia;Potting Soil;2;622;0;0;0;0;5;0;5;0;5;1;0;10;1;1;59,42;47,4;71,74;59,72
20;Alamos;Conidia;Potting Soil;2;623;0;0;0;0;5;0;10;1;10;3;1;15;3;1;57,73;47,15;71,16;60,58
